,Neighborhood Latitude,Neighborhood Longitude,Unnamed: 0,Venue,Venue Category,Venue Latitude,Venue Longitude
11378,47.564966,-122.379166,3560.0,West Seattle Bowl,"{'id': '4bf58dd8d48988d1e4931735', 'name': 'Bowling Alley', 'pluralName': 'Bowling Alleys', 'shortName': 'Bowling Alley', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/bowling_', 'suffix': '.png'}, 'primary': True}",47.56251133,-122.38180449999999
11379,47.564966,-122.379166,3561.0,Chaco Canyon Organic Cafe,"{'id': '4bf58dd8d48988d1d3941735', 'name': 'Vegetarian / Vegan Restaurant', 'pluralName': 'Vegetarian / Vegan Restaurants', 'shortName': 'Vegetarian / Vegan', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}, 'primary': True}",47.561253499066325,-122.38013823119176
11380,47.564966,-122.379166,3562.0,Budget Blinds,"{'id': '4bf58dd8d48988d1f8941735', 'name': 'Furniture / Home Store', 'pluralName': 'Furniture / Home Stores', 'shortName': 'Furniture / Home', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}, 'primary': True}",47.564881,-122.376995
11381,47.564966,-122.379166,3563.0,West Seattle Brewing Co.,"{'id': '50327c8591d4c4b30a586d5d', 'name': 'Brewery', 'pluralName': 'Breweries', 'shortName': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}, 'primary': True}",47.564336738522385,-122.37767097477115
11382,47.564966,-122.379166,3564.0,The Grove West Seattle Inn,"{'id': '5bae9231bedf3950379f89cb', 'name': 'Inn', 'pluralName': 'Inns', 'shortName': 'Inn', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}, 'primary': True}",47.56137343742291,-122.37694683191448
11383,47.564966,-122.379166,3565.0,Taco Time,"{'id': '4bf58dd8d48988d151941735', 'name': 'Taco Place', 'pluralName': 'Taco Places', 'shortName': 'Tacos', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}, 'primary': True}",47.564464504843826,-122.37661265634836
11384,47.564966,-122.379166,3566.0,Peco's Pit BBQ,"{'id': '4bf58dd8d48988d1df931735', 'name': 'BBQ Joint', 'pluralName': 'BBQ Joints', 'shortName': 'BBQ', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}, 'primary': True}",47.564811857116545,-122.375927772941
11385,47.564966,-122.379166,3567.0,LA Fitness,"{'id': '4bf58dd8d48988d175941735', 'name': 'Gym / Fitness Center', 'pluralName': 'Gyms or Fitness Centers', 'shortName': 'Gym / Fitness', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}, 'primary': True}",47.561259173982286,-122.38180034366572
11386,47.564966,-122.379166,3568.0,Les Schwab Tire Center,"{'id': '4bf58dd8d48988d124951735', 'name': 'Automotive Shop', 'pluralName': 'Automotive Shops', 'shortName': 'Automotive', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}, 'primary': True}",47.560990000000004,-122.38006999999999
11387,47.564966,-122.379166,3569.0,Highstrike Grill,"{'id': '4bf58dd8d48988d14e941735', 'name': 'American Restaurant', 'pluralName': 'American Restaurants', 'shortName': 'American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}",47.562726288890026,-122.38170060505665
11388,47.564966,-122.379166,3570.0,Jones Original Barbeque,"{'id': '4bf58dd8d48988d1df931735', 'name': 'BBQ Joint', 'pluralName': 'BBQ Joints', 'shortName': 'BBQ', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}, 'primary': True}",47.564290913053206,-122.37767837837048
11389,47.564966,-122.379166,3571.0,Redline WS,"{'id': '4bf58dd8d48988d11d941735', 'name': 'Sports Bar', 'pluralName': 'Sports Bars', 'shortName': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}, 'primary': True}",47.564057387343645,-122.3759495696999
11390,47.564966,-122.379166,3572.0,Starbucks,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.56425461386929,-122.37690331250549
11391,47.564966,-122.379166,3573.0,Seattle Integrated Martial Arts,"{'id': '4bf58dd8d48988d101941735', 'name': 'Martial Arts Dojo', 'pluralName': 'Martial Arts Dojos', 'shortName': 'Martial Arts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gym_martialarts_', 'suffix': '.png'}, 'primary': True}",47.5647986340415,-122.37696885211956
11392,47.564966,-122.379166,3574.0,Mountain To Sound Outfitters,"{'id': '4bf58dd8d48988d1f2941735', 'name': 'Sporting Goods Shop', 'pluralName': 'Sporting Goods Shops', 'shortName': 'Sporting Goods', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_', 'suffix': '.png'}, 'primary': True}",47.561218,-122.377846
11393,47.564966,-122.379166,3575.0,Beep Boop Bagels,"{'id': '4bf58dd8d48988d179941735', 'name': 'Bagel Shop', 'pluralName': 'Bagel Shops', 'shortName': 'Bagels', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bagels_', 'suffix': '.png'}, 'primary': True}",47.562226,-122.37758799999999
11394,47.625538,-122.315343,3576.0,Liberty,"{'id': '4bf58dd8d48988d121941735', 'name': 'Lounge', 'pluralName': 'Lounges', 'shortName': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}, 'primary': True}",47.62356128661233,-122.31272839642432
11395,47.625538,-122.315343,3577.0,Ada's Technical Books and Cafe,"{'id': '4bf58dd8d48988d114951735', 'name': 'Bookstore', 'pluralName': 'Bookstores', 'shortName': 'Bookstore', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bookstore_', 'suffix': '.png'}, 'primary': True}",47.6226861936587,-122.31295126749107
11396,47.625538,-122.315343,3578.0,Nuflours,"{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}",47.62391104219923,-122.31256778891444
11397,47.625538,-122.315343,3579.0,Volunteer Park,"{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}",47.62917534043778,-122.31585110964474
11398,47.625538,-122.315343,3580.0,Volunteer Park Water Tower,"{'id': '4bf58dd8d48988d165941735', 'name': 'Scenic Lookout', 'pluralName': 'Scenic Lookouts', 'shortName': 'Scenic Lookout', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}, 'primary': True}",47.62901928407118,-122.31463007858387
11399,47.625538,-122.315343,3581.0,Coastal Kitchen,"{'id': '4bf58dd8d48988d1ce941735', 'name': 'Seafood Restaurant', 'pluralName': 'Seafood Restaurants', 'shortName': 'Seafood', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}, 'primary': True}",47.62280358366865,-122.31287788001616
11400,47.625538,-122.315343,3582.0,Victrola,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.62236368131237,-122.31290701534435
11401,47.625538,-122.315343,3583.0,Caffe Ladro,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.62301345680476,-122.31276511679478
11402,47.625538,-122.315343,3584.0,The Grinning Yogi,"{'id': '4bf58dd8d48988d102941735', 'name': 'Yoga Studio', 'pluralName': 'Yoga Studios', 'shortName': 'Yoga Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gym_yogastudio_', 'suffix': '.png'}, 'primary': True}",47.621812,-122.312947
11403,47.625538,-122.315343,3585.0,Espresso Vivace,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.623667,-122.320692
11404,47.625538,-122.315343,3586.0,Altura,"{'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True}",47.62476315768852,-122.32110285568831
11405,47.625538,-122.315343,3587.0,Rainbow Natural Remedies,"{'id': '4bf58dd8d48988d10f951735', 'name': 'Pharmacy', 'pluralName': 'Pharmacies', 'shortName': 'Pharmacy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}, 'primary': True}",47.62221961803276,-122.31275455050846
11406,47.625538,-122.315343,3588.0,The Wandering Goose,"{'id': '4bf58dd8d48988d14f941735', 'name': 'Southern / Soul Food Restaurant', 'pluralName': 'Southern / Soul Food Restaurants', 'shortName': 'Southern / Soul', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/southern_', 'suffix': '.png'}, 'primary': True}",47.622098794534296,-122.3127760366664
11407,47.625538,-122.315343,3589.0,Uncle Ike's Capitol Hill,"{'id': '52c71aaf3cf9994f4e043d17', 'name': 'Marijuana Dispensary', 'pluralName': 'Marijuana Dispensaries', 'shortName': 'Dispensary', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/dispensary_', 'suffix': '.png'}, 'primary': True}",47.62326899,-122.31287739999999
11408,47.625538,-122.315343,3590.0,Lionhead,"{'id': '52af3b773cf9994f4e043c03', 'name': 'Szechuan Restaurant', 'pluralName': 'Szechuan Restaurants', 'shortName': 'Szechuan', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}",47.6248805997334,-122.32082398938965
11409,47.625538,-122.315343,3591.0,underU4men,"{'id': '4bf58dd8d48988d106951735', 'name': ""Men's Store"", 'pluralName': ""Men's Stores"", 'shortName': ""Men's Store"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_men_', 'suffix': '.png'}, 'primary': True}",47.62536118374875,-122.3214527964592
11410,47.625538,-122.315343,3592.0,Smith,"{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}",47.62152138396026,-122.31265956589223
11411,47.625538,-122.315343,3593.0,Harry's Bar,"{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}",47.62378646364916,-122.31251217518854
11412,47.625538,-122.315343,3594.0,Bait Shop,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}",47.62459501994105,-122.3208606077965
11413,47.625538,-122.315343,3595.0,The Red Balloon Company,"{'id': '4bf58dd8d48988d128951735', 'name': 'Gift Shop', 'pluralName': 'Gift Shops', 'shortName': 'Gift Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/giftshop_', 'suffix': '.png'}, 'primary': True}",47.62254408105317,-122.31279332661644
11414,47.625538,-122.315343,3596.0,Corvus & Co.,"{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}",47.624380190465565,-122.32114067796788
11415,47.625538,-122.315343,3597.0,Joe Bar,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.625108412613116,-122.32162083357387
11416,47.625538,-122.315343,3598.0,Spice Waala,"{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}",47.62172,-122.31266000000001
11417,47.625538,-122.315343,3599.0,Pho Than Brothers,"{'id': '4bf58dd8d48988d1d1941735', 'name': 'Noodle House', 'pluralName': 'Noodle Houses', 'shortName': 'Noodles', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}, 'primary': True}",47.6239112093489,-122.32107255721172
11418,47.625538,-122.315343,3600.0,The Deluxe Bar and Grill,"{'id': '4bf58dd8d48988d14e941735', 'name': 'American Restaurant', 'pluralName': 'American Restaurants', 'shortName': 'American', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}",47.625113816722404,-122.32119603216644
11419,47.625538,-122.315343,3601.0,Rom Mai Thai,"{'id': '4bf58dd8d48988d149941735', 'name': 'Thai Restaurant', 'pluralName': 'Thai Restaurants', 'shortName': 'Thai', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}, 'primary': True}",47.62471467069717,-122.32106712925105
11420,47.625538,-122.315343,3602.0,Herb & Bitter Public House,"{'id': '4bf58dd8d48988d11e941735', 'name': 'Cocktail Bar', 'pluralName': 'Cocktail Bars', 'shortName': 'Cocktail', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}, 'primary': True}",47.623560360932245,-122.32091704223164
11421,47.625538,-122.315343,3603.0,Menchie's,"{'id': '512e7cae91d4cbb4e5efe0af', 'name': 'Frozen Yogurt Shop', 'pluralName': 'Frozen Yogurt Shops', 'shortName': 'Yogurt', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/frozenyogurt_', 'suffix': '.png'}, 'primary': True}",47.623401296284534,-122.32099939911132
11422,47.625538,-122.315343,3604.0,The Massage Sanctuary,"{'id': '52f2ab2ebcbc57f1066b8b3c', 'name': 'Massage Studio', 'pluralName': 'Massage Studios', 'shortName': 'Massage Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}",47.6252467,-122.3215429
11423,47.625538,-122.315343,3605.0,Cook Weaver,"{'id': '4bf58dd8d48988d1c4941735', 'name': 'Restaurant', 'pluralName': 'Restaurants', 'shortName': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}",47.62510170196057,-122.32178191972945
11424,47.625538,-122.315343,3606.0,Dance Underground,"{'id': '4bf58dd8d48988d134941735', 'name': 'Dance Studio', 'pluralName': 'Dance Studios', 'shortName': 'Dance Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_dancestudio_', 'suffix': '.png'}, 'primary': True}",47.621660492502535,-122.31248412868868
11425,47.625538,-122.315343,3607.0,Rione XIII,"{'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True}",47.62206240881665,-122.31280586647922
11426,47.625538,-122.315343,3608.0,Black Sun,"{'id': '4bf58dd8d48988d166941735', 'name': 'Sculpture Garden', 'pluralName': 'Sculpture Gardens', 'shortName': 'Sculpture', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sculpture_', 'suffix': '.png'}, 'primary': True}",47.63000699297634,-122.31514617266977
11427,47.625538,-122.315343,3609.0,Palermo Gourmet Pizza & Pasta,"{'id': '4bf58dd8d48988d10e941735', 'name': 'Greek Restaurant', 'pluralName': 'Greek Restaurants', 'shortName': 'Greek', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/greek_', 'suffix': '.png'}, 'primary': True}",47.621984850992966,-122.31261624232503
11428,47.172241,-122.285176,3610.0,Wildwood Park,"{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}",47.17174012301582,-122.2793390024601
11429,47.172241,-122.285176,3611.0,Garage Door Repair Puyallup,"{'id': '52f2ab2ebcbc57f1066b8b2f', 'name': 'Other Repair Shop', 'pluralName': 'Other Repair Shops', 'shortName': 'Other Repair', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}",47.173713539096966,-122.28641510009766
11430,47.172241,-122.285176,3612.0,Hess Painting Company,"{'id': '5454144b498ec1f095bff2f2', 'name': 'Construction & Landscaping', 'pluralName': 'Construction & Landscaping', 'shortName': 'Construction', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}, 'primary': True}",47.170536,-122.286621
11431,47.172241,-122.285176,3613.0,Garage Door Repair Puyallup,"{'id': '52f2ab2ebcbc57f1066b8b44', 'name': 'Auto Garage', 'pluralName': 'Auto Garages', 'shortName': 'Auto Garage', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}, 'primary': True}",47.170548185035365,-122.28834629058838
11432,47.671876,-122.392152,3614.0,Cafe Besalu,"{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}",47.671971270463416,-122.38775528572724
11433,47.671876,-122.392152,3615.0,Tall Grass Bakery,"{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}",47.6719822697272,-122.38769017869043
11434,47.671876,-122.392152,3616.0,Nordic Heritage Museum,"{'id': '4bf58dd8d48988d181941735', 'name': 'Museum', 'pluralName': 'Museums', 'shortName': 'Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_', 'suffix': '.png'}, 'primary': True}",47.668330734269816,-122.3922336101532
11435,47.671876,-122.392152,3617.0,Ballard Playfield,"{'id': '4bf58dd8d48988d163941735', 'name': 'Park', 'pluralName': 'Parks', 'shortName': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}, 'primary': True}",47.672990123283356,-122.39104261234692
11436,47.671876,-122.392152,3618.0,Kimchi House,"{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}",47.67137242571149,-122.38776305505164
11437,47.671876,-122.392152,3619.0,Habitude Salons and Spa,"{'id': '4bf58dd8d48988d1ed941735', 'name': 'Spa', 'pluralName': 'Spas', 'shortName': 'Spa', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}",47.66840849981311,-122.39317505629481
11438,47.671876,-122.392152,3620.0,8oz Burger & Co.,"{'id': '4bf58dd8d48988d16c941735', 'name': 'Burger Joint', 'pluralName': 'Burger Joints', 'shortName': 'Burgers', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}, 'primary': True}",47.66860137419473,-122.38819226582079
11439,47.671876,-122.392152,3621.0,Portage Bay Cafe & Catering,"{'id': '4bf58dd8d48988d143941735', 'name': 'Breakfast Spot', 'pluralName': 'Breakfast Spots', 'shortName': 'Breakfast', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}, 'primary': True}",47.66857425338881,-122.394287933552
11440,47.671876,-122.392152,3622.0,Kiss Cafe,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}",47.66860334402289,-122.39371287813057
11441,47.671876,-122.392152,3623.0,Scooter's Burgers,"{'id': '4bf58dd8d48988d16c941735', 'name': 'Burger Joint', 'pluralName': 'Burger Joints', 'shortName': 'Burgers', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}, 'primary': True}",47.671097354207525,-122.38739128746657
11442,47.671876,-122.392152,3624.0,Stone Gardens,"{'id': '503289d391d4c4b30a586d6a', 'name': 'Climbing Gym', 'pluralName': 'Climbing Gyms', 'shortName': 'Climbing Gym', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}, 'primary': True}",47.668338222410895,-122.3952150852745
11443,47.671876,-122.392152,3625.0,Olaf's,"{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}",47.67471181910651,-122.38781490780407
11444,47.671876,-122.392152,3626.0,Portlock,"{'id': '4bf58dd8d48988d10e951735', 'name': 'Fish Market', 'pluralName': 'Fish Markets', 'shortName': 'Fish Market', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_fishmarket_', 'suffix': '.png'}, 'primary': True}",47.668496338401994,-122.39448177705421
11445,47.671876,-122.392152,3627.0,Portal VR,"{'id': '56aa371be4b08b9a8d573554', 'name': 'Entertainment Service', 'pluralName': 'Entertainment Services', 'shortName': 'Entertainment Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}",47.66839,-122.390535
11446,47.671876,-122.392152,3628.0,Sloop Tavern,"{'id': '4bf58dd8d48988d118941735', 'name': 'Dive Bar', 'pluralName': 'Dive Bars', 'shortName': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}, 'primary': True}",47.66882340046424,-122.3943024421483
11447,47.671876,-122.392152,3629.0,Stepping Stone,"{'id': '4bf58dd8d48988d118941735', 'name': 'Dive Bar', 'pluralName': 'Dive Bars', 'shortName': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}, 'primary': True}",47.67178699195797,-122.38773640780018
11448,47.671876,-122.392152,3630.0,Starbucks,"{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}",47.670499483571064,-122.38748900839256
11449,47.671876,-122.392152,3631.0,Sweet Mickey's,"{'id': '4bf58dd8d48988d117951735', 'name': 'Candy Store', 'pluralName': 'Candy Stores', 'shortName': 'Candy Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/candystore_', 'suffix': '.png'}, 'primary': True}",47.670240252158614,-122.38618409231053
11450,47.671876,-122.392152,3632.0,Taco Time,"{'id': '4bf58dd8d48988d151941735', 'name': 'Taco Place', 'pluralName': 'Taco Places', 'shortName': 'Tacos', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}, 'primary': True}",47.66841938405816,-122.39551316852987
11451,47.671876,-122.392152,3633.0,Firehouse Coffee,"{'id': '4bf58dd8d48988d1c5941735', 'name': 'Sandwich Place', 'pluralName': 'Sandwich Places', 'shortName': 'Sandwiches', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}, 'primary': True}",47.66878064399137,-122.39155747750972
11452,47.671876,-122.392152,3634.0,QFC,"{'id': '52f2ab2ebcbc57f1066b8b46', 'name': 'Supermarket', 'pluralName': 'Supermarkets', 'shortName': 'Supermarket', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}",47.67062620000001,-122.3872447
11453,47.671876,-122.392152,3635.0,Me 'n Moms,"{'id': '4bf58dd8d48988d105951735', 'name': 'Kids Store', 'pluralName': 'Kids Stores', 'shortName': 'Kids Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_kids_', 'suffix': '.png'}, 'primary': True}",47.668146,-122.39439
11454,47.671876,-122.392152,3636.0,Rupee Bar,"{'id': '5413605de4b0ae91d18581a9', 'name': 'Sri Lankan Restaurant', 'pluralName': 'Sri Lankan Restaurants', 'shortName': 'Sri Lankan', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}",47.674828000000005,-122.38784
11455,47.897137,-122.23126,3637.0,24 Hour Fitness,"{'id': '4bf58dd8d48988d175941735', 'name': 'Gym / Fitness Center', 'pluralName': 'Gyms or Fitness Centers', 'shortName': 'Gym / Fitness', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}, 'primary': True}",47.897927,-122.23309499999999
11456,47.897137,-122.23126,3638.0,Areopostal,"{'id': '4bf58dd8d48988d104951735', 'name': 'Boutique', 'pluralName': 'Boutiques', 'shortName': 'Boutique', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_', 'suffix': '.png'}, 'primary': True}",47.89674720738907,-122.22629247508112
11457,47.897137,-122.23126,3639.0,Five Star Carpet Repair and Stretching,"{'id': '52f2ab2ebcbc57f1066b8b2a', 'name': 'Carpet Store', 'pluralName': 'Carpet Stores', 'shortName': 'Carpet Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/default_', 'suffix': '.png'}, 'primary': True}",47.89552,-122.23697
